timestamp,T_Ambient_Actual,T_Pinda_Actual,T_Bed_Setpoint,Power_Bed,T_Bed_Actual,Speed_Fan_Hotend,Speed_Fan_Part,PWM_Fan_Hotend,PWM_Fan_Part,T_Hotend_Setpoint,Power_Hotend,T_Hotend_Actual,T_Tool_Actual,T_Tool_Setpoint,StepperOnOff,X_Setpoint,Y_Setpoint,Z_Setpoint,E_Setpoint,F_Setpoint,session_id,hour,dayofweek,minute,is_active,utilization,T_Hotend_Actual_Smooth,Power_Hotend_Smooth,hotend_zscore,power_zscore,session_elapsed_seconds,session_elapsed_hours
2023-11-06 10:34:50.200000+00:00,42.1,33.8,60.0,14.0,60.1,4260.0,4200.0,255.0,255.0,215.0,116.0,214.9,214.9,215.0,1.0,46.937,117.573,3.8,127515.12374990218,10800.0,10,10,0,34,1,1.0,215.02,114.4,0.2247443360791979,0.3567503506211892,3336.157,0.9267102777777778
2023-09-28 12:26:28.433000+00:00,44.3,35.5,60.0,55.0,59.9,4320.0,4500.0,255.0,255.0,210.0,115.0,209.7,209.7,210.0,1.0,143.652,133.426,2.0,63025.30390002407,2100.0,4,12,3,26,1,1.0,209.7,115.0,0.2486605708369757,0.4462340476821662,15594.236,4.331732222222223
2023-11-14 13:57:17.660000+00:00,41.4,34.5,60.0,0.0,60.1,4260.0,4440.0,255.0,255.0,210.0,94.0,210.9,210.9,210.0,1.0,81.366,79.718,36.35,152497.03844983326,12000.0,11,13,1,57,1,1.0,210.9,94.0,0.2266958963771783,-0.3347310948470442,14749.972,4.097214444444444
2023-11-06 11:19:24.400000+00:00,43.1,34.8,60.0,50.0,59.9,4260.0,4620.0,255.0,255.0,215.0,127.0,213.5,213.5,215.0,1.0,84.517,122.484,9.0,130076.43427990608,8640.0,10,11,0,19,1,1.0,213.5,127.0,0.1826675968171209,0.6975556453668396,6010.357,1.669543611111111
2023-11-29 14:58:59.200000+00:00,42.7,39.4,90.0,92.0,90.0,4380.0,3720.0,255.0,124.0,243.0,106.0,242.6,242.6,243.0,1.0,119.493,91.975,23.4,281265.88201080606,1420.0,17,14,2,58,1,1.0,242.6,106.0,0.0917746873168489,1.3644682345003225,20187.495,5.6076375
2023-11-27 12:52:52.270000+00:00,42.2,41.4,90.0,54.0,90.0,4380.0,2820.0,255.0,76.0,243.0,80.0,243.4,243.4,243.0,1.0,94.077,153.942,4.8,248160.45122968825,2100.0,15,12,0,52,1,1.0,243.4,80.0,0.1184642168672488,-0.1852211370321061,14912.942,4.142483888888889
2023-10-02 13:10:29.194000+00:00,45.1,35.7,60.0,66.0,59.9,4320.0,4500.0,255.0,255.0,210.0,112.0,209.7,209.7,210.0,1.0,159.201,146.278,26.9,75621.97532003983,12000.0,5,13,0,10,1,1.0,209.7,112.0,0.1285076073089907,0.2237305256758572,15455.317,4.293143611111111
2023-11-15 11:48:52.800000+00:00,41.6,35.8,60.0,37.0,59.9,4260.0,4440.0,255.0,255.0,210.0,124.0,209.1,209.1,210.0,1.0,127.135,106.164,13.35,166779.3687596892,10800.0,12,11,2,48,1,1.0,209.1,124.0,0.0502979181776136,0.7845407284817482,13311.833,3.697731388888889
2024-01-17 09:08:39.222000+00:00,41.8,36.3,60.0,55.0,59.9,4320.0,4260.0,255.0,255.0,215.0,115.0,214.5,214.5,215.0,1.0,126.727,109.089,20.2,29384.508179989265,10800.0,21,9,2,8,1,1.0,214.5,115.0,0.2951783839694251,0.5102802810648726,3112.543,0.8645952777777778
2023-11-29 10:21:16.059000+00:00,42.3,42.6,90.0,61.0,90.0,4320.0,2940.0,255.0,76.0,243.0,84.0,243.3,243.3,243.0,1.0,115.883,83.528,2.8,270392.69092970586,2100.0,17,10,2,21,1,1.0,243.3,84.0,0.1301690084773152,0.1046086701961941,3524.354,0.978987222222222
2023-11-29 12:14:43.253000+00:00,43.0,47.2,90.0,84.0,89.9,4380.0,2880.0,255.0,76.0,243.0,76.0,243.2,243.2,243.0,1.0,73.487,81.742,14.0,274985.4136503661,2400.0,17,12,2,14,1,1.0,243.14,77.0,0.1246841054543903,-0.3535220804598525,10331.548,2.8698744444444446
2023-10-18 08:34:36.899000+00:00,40.9,32.7,60.0,65.0,59.9,4260.0,4860.0,255.0,255.0,210.0,110.0,210.0,210.0,210.0,1.0,73.89,161.593,4.7,117054.12366981592,8640.0,9,8,2,34,1,1.0,210.0,110.0,0.1580039997258826,0.1354471520091974,1976.401,0.5490002777777778
2023-10-12 08:59:05.200000+00:00,45.1,47.9,90.0,51.0,90.1,4440.0,2880.0,255.0,76.0,243.0,97.0,242.8,242.8,243.0,1.0,119.382,54.111,3.2,99897.60580988896,7577.587,8,8,3,59,1,1.0,242.8,97.0,0.0278823389568797,0.182880688952755,2798.61,0.7773916666666667
2023-09-28 08:44:21.317000+00:00,42.9,34.0,60.0,18.0,60.1,0.0,0.0,0.0,255.0,210.0,122.0,209.5,209.5,210.0,1.0,94.608,94.156,2.15,54800.842020013566,12000.0,4,8,3,44,1,1.0,209.5,122.0,0.2436935787630102,0.639396374717638,2267.12,0.6297555555555555
2023-09-28 09:29:44.800000+00:00,44.0,34.9,60.0,0.0,60.2,0.0,0.0,0.0,255.0,210.0,124.0,208.8,208.8,210.0,1.0,145.844,87.644,7.55,56878.78115001677,12000.0,4,9,3,29,1,1.0,208.8,124.0,0.2263091065041303,0.694585611013487,4990.603,1.3862786111111112
2023-11-27 12:47:52.039000+00:00,42.6,42.1,90.0,74.0,89.9,4380.0,2880.0,255.0,76.0,243.0,92.0,242.9,242.9,243.0,1.0,44.522,123.159,4.6,247949.88494969063,2400.0,15,12,0,47,1,1.0,242.9,92.0,0.0948468389614563,0.4675877044291146,14612.711,4.059086388888889
2023-11-15 08:24:44.287000+00:00,36.5,37.5,60.0,24.0,60.1,4320.0,0.0,255.0,0.0,219.0,31.0,219.1,219.1,219.0,1.0,135.456,92.18,0.2,156100.50063980542,1200.0,12,8,2,24,1,1.0,219.1,31.0,0.6397338863420278,-3.853219265430868,1063.32,0.2953666666666666
2023-10-18 12:11:20.692000+00:00,42.3,31.2,60.0,24.0,60.1,4260.0,4200.0,255.0,255.0,210.0,90.0,211.0,211.0,210.0,1.0,122.624,91.485,61.4,124963.011049888,720.0,9,12,2,11,1,1.0,211.0,90.0,0.1978638283063545,-0.807427000525263,14980.194,4.161165
2023-11-28 09:16:47.029000+00:00,36.5,42.1,85.0,42.0,85.0,4380.0,0.0,255.0,0.0,250.0,36.0,250.1,250.1,250.0,1.0,108.141,102.485,0.2,258086.0675695966,1200.0,16,9,1,16,1,1.0,250.34,32.0,0.389405597173009,-1.425046370483395,6658.395,1.8495541666666668
2023-10-11 11:33:17.680000+00:00,45.8,35.3,60.0,38.0,59.9,4380.0,4440.0,255.0,255.0,210.0,102.0,210.6,210.6,210.0,1.0,116.25,100.421,25.25,94399.8154998651,2100.0,7,11,2,33,1,1.0,210.6,102.0,0.2144637070906532,-0.1188761197628339,12294.258,3.4150716666666665
2023-10-02 12:01:09.172000+00:00,45.1,36.8,60.0,49.0,59.9,4320.0,4500.0,255.0,255.0,210.0,118.0,209.2,209.2,210.0,1.0,106.877,137.407,19.65,72295.43135003319,2400.0,5,12,0,1,1,1.0,209.2,118.0,0.1049949813434642,0.521208826551093,11295.295,3.1375819444444444
2023-11-15 09:18:27.560000+00:00,41.2,32.7,60.0,29.0,60.0,4260.0,4500.0,255.0,255.0,210.0,116.0,210.3,210.3,210.0,1.0,127.544,159.608,1.55,159772.6823597759,8640.0,12,9,2,18,1,1.0,210.3,116.0,0.1210302343573443,0.3855936322312005,4286.593,1.1907202777777777
2023-10-18 09:49:48.542000+00:00,42.4,32.3,60.0,37.0,60.0,4260.0,4680.0,255.0,255.0,210.0,91.0,211.6,211.6,210.0,1.0,146.769,64.937,15.4,120090.64539983914,8640.0,9,9,2,49,1,1.0,211.6,91.0,0.2217797254546375,-0.76028329289854,6488.044,1.8022344444444445
2023-10-12 13:10:12.616000+00:00,47.6,39.0,90.0,67.0,90.0,4320.0,3720.0,255.0,124.0,243.0,104.0,242.8,242.8,243.0,1.0,94.371,38.838,56.65,112599.99063983493,720.0,8,13,3,10,1,1.0,243.04,99.8,0.0278823389568797,0.5794844232655647,17866.026,4.962785
2023-11-15 13:03:04.014000+00:00,42.2,35.5,60.0,38.0,59.9,4200.0,4620.0,255.0,255.0,210.0,106.0,210.1,210.1,210.0,1.0,117.713,61.481,22.25,169616.3932296439,2100.0,12,13,2,3,1,1.0,210.1,106.0,0.109241514994055,-0.113090238081984,17763.047,4.934179722222222
2023-10-11 12:10:48.771000+00:00,45.6,35.2,60.0,38.0,60.0,4320.0,4200.0,255.0,255.0,210.0,122.0,209.0,209.0,210.0,1.0,127.071,98.047,38.1,95446.62612987918,2101.0,7,12,2,10,1,1.0,209.0,122.0,0.1609830548836154,0.6975594530050377,14545.349,4.040374722222222
2023-03-30 11:56:21.816000+00:00,40.2,34.3,60.0,17.0,60.0,4260.0,4380.0,255.0,255.0,225.0,122.0,224.5,224.5,225.0,1.0,152.532,104.461,20.8,8062.863430000227,1250.0,2,11,3,56,1,1.0,224.5,122.0,0.0185757185452022,0.2543808224777807,7800.878,2.1669105555555555
2023-11-14 12:29:42.845000+00:00,42.3,35.8,60.0,32.0,60.0,4260.0,4500.0,255.0,255.0,210.0,100.0,210.4,210.4,210.0,1.0,152.927,86.926,18.8,148675.0203898517,2100.0,11,12,1,29,1,1.0,210.4,100.0,0.2102050808623349,-0.0974329408520366,9495.157,2.637543611111111
2023-10-18 08:20:34.800000+00:00,39.2,32.4,60.0,36.0,60.1,4260.0,4320.0,255.0,255.0,210.0,127.0,209.0,209.0,210.0,1.0,97.121,132.154,2.55,116636.88575981164,3000.0,9,8,2,20,1,1.0,209.0,127.0,0.1181441711454107,0.9368901816634888,1134.302,0.3150838888888889
2024-01-15 14:22:10.195000+00:00,40.5,30.2,60.0,44.0,60.0,4200.0,4560.0,255.0,255.0,215.0,111.0,215.3,215.3,215.0,1.0,160.225,80.225,7.4,24547.83312999416,2100.0,20,14,0,22,1,1.0,215.3,111.0,0.2756720516498538,0.1341829910772976,10214.155,2.837265277777778
2023-03-29 13:30:12.600000+00:00,39.6,32.6,60.0,99.0,59.7,4260.0,4500.0,255.0,255.0,215.0,109.0,214.9,214.9,215.0,1.0,130.103,96.413,17.4,14090.772259996533,10800.0,1,13,2,30,1,1.0,214.98,107.8,0.0655116693575578,-0.2934652738535265,6161.727,1.7115908333333334
2023-03-30 10:33:22.800000+00:00,39.4,34.6,60.0,37.0,60.0,4260.0,4560.0,255.0,255.0,225.0,127.0,224.6,224.6,225.0,1.0,154.41,104.375,10.8,5911.85849000031,8655.0,2,10,3,33,1,1.0,224.6,127.0,0.0588703992564282,0.7518384912426672,2821.862,0.7838505555555556
2023-11-22 14:49:03.386000+00:00,40.4,36.6,90.0,39.0,90.1,4200.0,2880.0,255.0,76.0,243.0,95.0,243.1,243.1,243.0,1.0,85.066,96.728,66.8,229296.8664197673,8640.0,14,14,2,49,1,1.0,243.1,95.0,0.1371604713980715,0.2467943496029582,22444.395,6.234554166666666
2024-01-18 11:50:54.400000+00:00,42.7,34.4,60.0,5.0,60.1,4380.0,4440.0,255.0,255.0,180.0,85.0,180.1,180.1,180.0,1.0,136.481,100.166,97.6,42695.82320999931,8640.0,22,11,3,50,1,1.0,180.1,85.0,-0.1033096958623175,0.0187371682813354,9650.695,2.680748611111111
2023-11-29 09:46:42.514000+00:00,38.8,45.3,90.0,61.0,90.1,4380.0,0.0,255.0,0.0,243.0,44.0,242.6,242.6,243.0,1.0,138.52,78.709,0.6,268425.58002961974,2400.0,17,9,2,46,1,1.0,242.6,44.0,0.0917746873168489,-2.186045083084039,1450.809,0.4030025
2023-11-20 14:01:51.841000+00:00,44.1,43.5,90.0,70.0,90.0,4380.0,3000.0,255.0,76.0,243.0,86.0,243.0,243.0,243.0,1.0,118.929,35.602,15.8,179357.5220697237,5895.652,13,14,0,1,1,1.0,243.16,82.8,0.2496754936903613,0.384298815273291,7351.308,2.04203
2023-10-02 12:04:24.010000+00:00,45.1,36.7,60.0,54.0,59.9,4320.0,4320.0,255.0,255.0,210.0,112.0,209.6,209.6,210.0,1.0,167.597,78.595,20.0,72437.46134003281,2100.0,5,12,0,4,1,1.0,209.6,112.0,0.1238050821158857,0.2237305256758572,11490.133,3.191703611111111
2023-11-20 14:37:35.133000+00:00,45.0,44.3,90.0,32.0,90.2,4380.0,3000.0,255.0,76.0,243.0,85.0,242.9,242.9,243.0,1.0,102.6,170.899,21.0,181824.32007975245,5895.652,13,14,0,37,1,1.0,243.02,82.6,0.2475133515171728,0.3423470497916144,9494.6,2.637388888888889
2023-11-27 10:44:26.600000+00:00,42.8,42.5,90.0,68.0,90.0,4320.0,2760.0,255.0,76.0,243.0,90.0,243.0,243.0,243.0,1.0,107.138,87.418,1.6,242472.3220997536,1500.0,15,10,0,44,1,1.0,243.0,90.0,0.0995703145426145,0.3587862308522445,7207.272,2.00202
2023-03-28 09:46:17.773000+00:00,38.8,33.9,60.0,37.0,60.0,4260.0,4560.0,255.0,255.0,215.0,113.0,215.2,215.2,215.0,1.0,132.621,100.543,8.75,1567.9696899999542,4800.0,0,9,1,46,1,1.0,215.2,113.0,0.1482692440612582,0.1333630894994439,4199.689,1.1665802777777778
2024-01-18 09:16:07.713000+00:00,34.2,36.7,60.0,26.0,59.8,4320.0,3060.0,255.0,84.0,215.0,102.0,211.7,211.7,215.0,1.0,127.359,109.002,0.4,35969.93198998806,8275.634,22,9,3,16,1,1.0,211.7,102.0,0.4727358072848837,0.4257532150908979,364.008,0.1011133333333333
2023-12-04 14:33:05.997000+00:00,36.7,45.5,90.0,6.0,91.2,4320.0,0.0,255.0,38.0,243.0,88.0,239.1,239.1,243.0,1.0,129.859,108.804,0.8,282500.2981907795,3600.0,18,14,0,33,1,1.0,239.1,88.0,0.8968430451487616,1.1302307382858114,12643.919,3.5121997222222223
2024-01-17 08:53:36.759000+00:00,41.4,36.4,60.0,51.0,59.9,4320.0,4440.0,255.0,255.0,215.0,112.0,214.7,214.7,215.0,1.0,123.189,148.888,11.2,28786.231909990103,2100.0,21,8,2,53,1,1.0,214.7,112.0,0.2993180813070999,0.4198366893638788,2210.08,0.6139111111111111
2023-10-02 12:03:23.366000+00:00,45.0,36.5,60.0,37.0,60.0,4320.0,4440.0,255.0,255.0,210.0,105.0,210.3,210.3,210.0,1.0,102.192,85.396,19.85,72396.04114003328,12000.0,5,12,0,3,1,1.0,210.3,105.0,0.1567227584676235,-0.1233274920119178,11429.489,3.1748580555555552
2023-12-07 10:22:27.960000+00:00,41.6,45.2,90.0,60.0,90.2,4380.0,2880.0,255.0,76.0,243.0,85.0,243.3,243.3,243.0,1.0,128.533,74.047,3.4,287122.43907086813,1500.0,19,10,3,22,1,1.0,243.3,85.0,0.4141694173691883,0.4407629947661508,4772.318,1.3256438888888888
2024-01-15 14:40:31.400000+00:00,39.6,30.7,0.0,0.0,59.2,4260.0,0.0,255.0,0.0,0.0,0.0,208.3,208.3,0.0,0.0,0.0,200.0,40.0,25304.66427999388,3000.0,20,14,0,40,1,1.0,208.3,0.0,0.095092472754058,-2.9404210709929304,11315.36,3.143155555555556
2023-11-29 12:25:01.852000+00:00,42.8,46.4,90.0,58.0,90.0,4380.0,3000.0,255.0,76.0,243.0,77.0,243.3,243.3,243.0,1.0,176.712,161.834,15.0,275399.0688904388,2100.0,17,12,2,25,1,1.0,243.3,77.0,0.1301690084773152,-0.2962557366278467,10950.147,3.0417075
2023-11-15 09:21:00.466000+00:00,41.1,32.6,60.0,24.0,60.0,4380.0,4740.0,255.0,255.0,210.0,127.0,209.1,209.1,210.0,1.0,96.234,60.861,1.7,159922.53193977423,12000.0,12,9,2,21,1,1.0,209.1,127.0,0.0502979181776136,0.9341458895757035,4439.499,1.2331941666666666
2023-11-15 08:50:45.926000+00:00,40.7,32.3,60.0,54.0,59.9,4260.0,4440.0,255.0,255.0,210.0,114.0,210.4,210.4,210.0,1.0,111.778,59.745,0.8,158046.85239979072,12000.0,12,8,2,50,1,1.0,210.4,114.0,0.1269245940389881,0.2858568581685636,2624.959,0.7291552777777778
2023-03-29 12:01:11.689000+00:00,35.1,31.8,60.0,77.0,59.9,4260.0,4620.0,255.0,255.0,215.0,127.0,214.2,214.2,215.0,1.0,148.705,97.019,1.6,9952.556529998565,10959.0,1,12,2,1,1,1.0,214.26,127.0,-0.1881952110005892,1.110951495625696,820.816,0.2280044444444444
2023-11-15 12:29:17.340000+00:00,42.0,36.7,60.0,26.0,60.0,4260.0,4260.0,255.0,255.0,210.0,110.0,209.9,209.9,210.0,1.0,118.691,44.182,17.45,168260.69138966757,12000.0,12,12,2,29,1,1.0,209.9,110.0,0.0974527956307674,0.0863833100432897,15736.373,4.371214722222222
2023-11-06 13:05:12.468000+00:00,43.6,35.0,60.0,16.0,60.0,4320.0,4560.0,255.0,255.0,215.0,113.0,215.4,215.4,215.0,1.0,169.117,121.172,1.9,135660.39585989207,10800.0,10,13,0,5,1,1.0,215.4,113.0,0.2397717429585111,0.2638034520541936,12358.425,3.4328958333333333
2024-01-17 13:40:19.800000+00:00,43.3,37.6,60.0,29.0,60.1,4440.0,3960.0,255.0,255.0,215.0,113.0,214.8,214.8,215.0,1.0,160.0,98.966,5.2,31540.510379987976,3600.0,21,13,2,40,1,1.0,214.8,113.0,0.301387929975938,0.44998455326421,19413.121,5.392533611111111
2024-01-18 16:32:09.740000+00:00,33.9,28.6,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,29.9,29.9,0.0,0.0,0.0,200.0,36.2,53634.25970000821,3000.0,22,16,3,32,1,1.0,29.84,0.0,-2.841348764618952,-2.0163430657664767,26526.035,7.368343055555555
2023-12-07 09:22:34.932000+00:00,37.1,44.3,90.0,48.0,90.2,4320.0,0.0,255.0,0.0,243.0,25.0,243.8,243.8,243.0,1.0,119.428,113.286,0.6,284546.3450308116,5883.218,19,9,3,22,1,1.0,243.8,25.0,0.4222068016720902,-1.3740792710576928,1179.29,0.3275805555555555
2023-11-29 13:04:58.511000+00:00,42.7,47.7,90.0,83.0,89.9,4320.0,2760.0,255.0,76.0,243.0,76.0,243.9,243.9,243.0,1.0,126.843,56.38,19.0,277011.2181407205,2100.0,17,13,2,4,1,1.0,243.9,76.0,0.1630784266148565,-0.3535220804598525,13346.806,3.707446111111112
2023-11-06 13:02:13.925000+00:00,43.4,34.9,60.0,47.0,60.0,4260.0,3960.0,255.0,255.0,215.0,109.0,215.6,215.6,215.0,1.0,132.44,126.361,1.6,135497.50893989307,11054.348,10,13,0,2,1,1.0,215.6,109.0,0.245782705710236,0.1398742539648662,12179.882,3.3833005555555555
2023-11-22 14:53:13.640000+00:00,40.5,36.3,90.0,45.0,90.0,4200.0,2880.0,255.0,76.0,243.0,92.0,243.2,243.2,243.0,1.0,106.196,69.171,67.4,229724.8157997675,5872.781,14,14,2,53,1,1.0,243.2,92.0,0.1409315787742431,0.1151033939666459,22694.649,6.304069166666667
2024-01-18 11:02:19.218000+00:00,42.6,35.8,60.0,31.0,60.0,4380.0,4200.0,255.0,255.0,195.0,91.0,195.6,195.6,195.0,1.0,108.405,100.658,66.6,40623.290799996015,900.0,22,11,3,2,1,1.0,195.6,91.0,0.1792442692889995,0.1623898906847104,6735.513,1.8709758333333333
2023-11-22 10:08:20.131000+00:00,41.8,40.7,90.0,63.0,90.0,4380.0,3060.0,255.0,76.0,243.0,106.0,242.5,242.5,243.0,1.0,159.079,47.893,4.8,195271.57621978456,5895.652,14,10,2,8,1,1.0,242.5,106.0,0.114533827141041,0.7296611869361034,5601.14,1.5558722222222223
2023-11-27 11:22:49.798000+00:00,42.8,44.4,90.0,71.0,90.0,4320.0,2760.0,255.0,76.0,243.0,78.0,243.8,243.8,243.0,1.0,109.749,94.751,2.4,244271.21959973543,2100.0,15,11,0,22,1,1.0,243.8,78.0,0.1373581191918831,-0.2940226106089763,9510.47,2.641797222222222
2023-12-07 10:22:54.081000+00:00,41.6,45.7,90.0,104.0,90.0,4380.0,3000.0,255.0,76.0,243.0,84.0,243.4,243.4,243.0,1.0,154.573,48.14,3.4,287136.95725086814,2100.0,19,10,3,22,1,1.0,243.4,84.0,0.4157768942297686,0.4105156236690868,4798.439,1.3328997222222223
2023-11-22 10:49:32.183000+00:00,41.7,39.3,90.0,60.0,90.0,4320.0,2880.0,255.0,76.0,243.0,91.0,243.9,243.9,243.0,1.0,69.228,71.849,8.8,200786.90374978725,5880.739,14,10,2,49,1,1.0,243.9,91.0,0.1673293304074462,0.0712064087545418,8073.192,2.2425533333333334
2023-11-29 10:56:51.925000+00:00,42.5,45.4,90.0,50.0,90.1,4380.0,2940.0,255.0,76.0,243.0,79.0,243.4,243.4,243.0,1.0,153.138,37.404,6.4,271833.95507997525,2100.0,17,10,2,56,1,1.0,243.4,79.0,0.1356539115002384,-0.181723048963835,5660.22,1.5722833333333337
2023-11-29 11:29:59.031000+00:00,42.8,46.7,90.0,52.0,90.1,4320.0,3120.0,255.0,76.0,243.0,77.0,243.6,243.6,243.0,1.0,73.225,128.341,9.6,273178.5754701457,2100.0,17,11,2,29,1,1.0,243.6,77.0,0.1466237175460851,-0.2962557366278467,7647.326,2.124257222222222
2023-03-29 13:35:37.187000+00:00,40.0,34.6,60.0,54.0,60.0,4260.0,4620.0,255.0,255.0,215.0,116.0,214.3,214.3,215.0,1.0,114.776,96.314,18.8,14159.781529996386,10800.0,1,13,2,35,1,1.0,214.46,115.2,-0.1519513709494179,0.2526968031661711,6486.314,1.8017538888888889
2023-11-29 11:53:31.833000+00:00,42.9,47.3,90.0,73.0,90.0,4320.0,2820.0,255.0,76.0,243.0,99.0,242.2,242.2,243.0,1.0,161.486,48.562,12.0,274129.0897902557,2100.0,17,11,2,53,1,1.0,242.2,99.0,0.0698350752251541,0.9636038276762816,9060.128,2.5167022222222224
2023-11-27 14:09:33.754000+00:00,42.6,44.4,90.0,67.0,89.9,4380.0,2760.0,255.0,76.0,243.0,80.0,243.6,243.6,243.0,1.0,194.191,34.7,7.0,251417.06229964623,2100.0,15,14,0,9,1,1.0,243.6,80.0,0.1279111680295653,-0.1852211370321061,19514.426,5.420673888888889
2023-10-11 10:42:46.298000+00:00,44.3,35.9,60.0,58.0,59.9,4380.0,4860.0,255.0,255.0,210.0,113.0,209.8,209.8,210.0,1.0,117.839,100.647,5.75,93180.9980798501,900.0,7,10,2,42,1,1.0,209.8,113.0,0.1877233809871347,0.3301634452594955,9262.876,2.573021111111111
2023-10-09 10:28:52.006000+00:00,43.3,35.0,60.0,22.0,60.0,4320.0,5100.0,255.0,255.0,210.0,118.0,209.8,209.8,210.0,1.0,157.597,100.393,1.85,80438.92900998158,12000.0,6,10,0,28,1,1.0,209.8,118.0,0.2262961856691974,0.5170503777042103,4009.148,1.1136522222222225
2023-11-14 10:07:36.221000+00:00,38.2,33.2,60.0,67.0,59.8,4320.0,4500.0,255.0,255.0,210.0,122.0,209.6,209.6,210.0,1.0,147.773,89.434,1.4,142883.45202988962,1500.0,11,10,1,7,1,1.0,209.6,122.0,0.1838197760385851,0.7726602904629915,968.533,0.2690369444444444
2023-11-27 09:42:31.524000+00:00,40.8,46.6,90.0,79.0,89.9,4440.0,0.0,255.0,0.0,243.0,49.0,242.7,242.7,243.0,1.0,204.384,127.038,0.6,237879.41622977023,3600.0,15,9,0,42,1,1.0,242.7,49.0,0.0853998877991385,-1.8716439774735931,3492.196,0.9700544444444444
2023-11-20 14:07:48.857000+00:00,44.4,43.8,90.0,99.0,89.9,4320.0,2940.0,255.0,76.0,243.0,94.0,242.5,242.5,243.0,1.0,161.802,163.818,16.8,179767.71596972868,3600.0,13,14,0,7,1,1.0,242.5,94.0,0.2388647828244182,0.7199129391267035,7708.324,2.141201111111111
2023-10-02 09:35:52.248000+00:00,43.6,35.2,60.0,25.0,60.1,4260.0,4740.0,255.0,255.0,210.0,114.0,210.1,210.1,210.0,1.0,132.28,151.672,1.7,64580.51067002927,12000.0,5,9,0,35,1,1.0,210.1,114.0,0.1473177080814121,0.3228899593009358,2578.371,0.7162141666666667
2023-11-29 10:09:52.883000+00:00,41.9,42.7,90.0,61.0,90.1,4380.0,3000.0,255.0,76.0,243.0,86.0,243.1,243.1,243.0,1.0,146.956,171.547,1.6,269928.4763396501,2400.0,17,10,2,9,1,1.0,243.1,86.0,0.119199202431467,0.2191413578602058,2841.178,0.7892161111111111
2023-11-14 12:35:05.519000+00:00,42.1,35.2,60.0,47.0,60.0,4260.0,3960.0,255.0,255.0,210.0,100.0,210.3,210.3,210.0,1.0,156.248,124.965,20.15,148903.92290984708,2100.0,11,12,1,35,1,1.0,210.3,100.0,0.2069069177593664,-0.0974329408520366,9817.831,2.727175277777778
2023-11-20 14:28:46.640000+00:00,44.9,44.8,90.0,66.0,90.1,4320.0,2880.0,255.0,76.0,243.0,92.0,242.5,242.5,243.0,1.0,56.886,119.731,19.8,181226.7126397456,5895.652,13,14,0,28,1,1.0,242.5,92.0,0.2388647828244182,0.6360094081633504,8966.107,2.490585277777778
2023-11-15 13:35:39.675000+00:00,42.0,35.1,60.0,33.0,60.0,4200.0,4380.0,255.0,255.0,210.0,119.0,209.4,209.4,210.0,1.0,58.265,79.669,26.15,170891.399239627,12000.0,12,13,2,35,1,1.0,209.4,119.0,0.0679809972225467,0.5351987933251559,19718.708,5.477418888888889
2023-03-28 09:59:17.490000+00:00,38.9,33.3,60.0,30.0,60.0,4260.0,4440.0,255.0,255.0,215.0,125.0,214.4,214.4,215.0,1.0,132.767,120.419,10.25,2273.6470299999983,2700.0,0,9,1,59,1,1.0,214.46,123.8,-0.1685512986854994,1.185827083003439,4979.406,1.383168333333333
2023-11-20 14:11:06.951000+00:00,44.7,44.4,90.0,61.0,90.1,4320.0,2880.0,255.0,76.0,243.0,87.0,242.7,242.7,243.0,1.0,104.073,174.641,17.2,180003.70553973125,5895.652,13,14,0,11,1,1.0,242.62,88.6,0.2431890671707952,0.4262505807549676,7906.418,2.1962272222222223
2023-10-11 12:28:48.600000+00:00,45.5,34.9,60.0,9.0,60.1,4320.0,5100.0,255.0,255.0,210.0,91.0,211.0,211.0,210.0,1.0,133.265,107.264,45.95,95921.74883988508,8640.0,7,12,2,28,1,1.0,211.0,91.0,0.2278338701424129,-0.5679156847851634,15625.178,4.340327222222222
2023-03-29 13:32:40.897000+00:00,39.9,34.0,60.0,4.0,60.3,4260.0,4680.0,255.0,255.0,215.0,105.0,214.9,214.9,215.0,1.0,113.513,112.683,17.6,14124.36759999646,1780.0,1,13,2,32,1,1.0,214.9,105.0,0.0655116693575578,-0.6055578892933537,6310.024,1.7527844444444445
2023-11-27 11:58:38.747000+00:00,42.8,42.6,90.0,77.0,90.0,4320.0,2700.0,255.0,76.0,243.0,84.0,243.4,243.4,243.0,1.0,43.206,121.849,3.2,245880.02068971665,10800.0,15,11,0,58,1,1.0,243.4,84.0,0.1184642168672488,0.0323818101216341,11659.419,3.2387275
2023-03-30 10:56:32.277000+00:00,39.7,33.7,60.0,42.0,60.0,4200.0,4380.0,255.0,255.0,225.0,127.0,224.6,224.6,225.0,1.0,137.977,123.178,13.0,7351.473730000323,3600.0,2,10,3,56,1,1.0,224.6,127.0,0.0588703992564282,0.7518384912426672,4211.339,1.1698163888888888
2023-11-20 14:37:31.400000+00:00,45.0,44.6,90.0,67.0,90.0,4320.0,2940.0,255.0,76.0,243.0,85.0,242.9,242.9,243.0,1.0,124.483,174.601,21.0,181820.54946975244,5895.652,13,14,0,37,1,1.0,242.9,85.0,0.2475133515171728,0.3423470497916144,9490.867,2.6363519444444443
