timestamp,T_Ambient_Actual,T_Pinda_Actual,T_Bed_Setpoint,Power_Bed,T_Bed_Actual,Speed_Fan_Hotend,Speed_Fan_Part,PWM_Fan_Hotend,PWM_Fan_Part,T_Hotend_Setpoint,Power_Hotend,T_Hotend_Actual,T_Tool_Actual,T_Tool_Setpoint,StepperOnOff,X_Setpoint,Y_Setpoint,Z_Setpoint,E_Setpoint,F_Setpoint
2023-11-27 13:02:14.889000+00:00,42.6,42.5,90.0,87.0,89.9,4320.0,3000.0,255.0,76.0,243.0,87.0,243.0,243.0,243.0,1.0,77.486,129.975,5.0,248554.35759968267,2100.0
2023-11-27 10:40:38.683000+00:00,42.3,39.6,90.0,92.0,89.8,4320.0,2880.0,255.0,76.0,243.0,99.0,242.5,242.5,243.0,1.0,201.259,109.817,1.6,242279.1508397553,2100.0
2023-11-28 12:14:24.573000+00:00,42.5,42.4,90.0,60.0,90.1,4380.0,2940.0,255.0,76.0,243.0,90.0,242.5,242.5,243.0,1.0,148.52,146.456,11.6,265331.1667296162,2100.0
2023-10-12 10:13:23.200000+00:00,46.2,43.3,90.0,83.0,89.9,4440.0,2760.0,255.0,76.0,243.0,69.0,243.6,243.6,243.0,1.0,119.302,56.503,11.6,105394.38723988502,7551.747
2023-03-30 11:16:18.736000+00:00,39.8,34.5,60.0,41.0,60.0,4260.0,4320.0,255.0,255.0,225.0,127.0,224.0,224.0,225.0,1.0,143.426,120.789,15.0,7646.419860000284,8640.0
2023-11-29 13:16:07.469000+00:00,42.9,46.5,90.0,70.0,89.9,4380.0,3060.0,255.0,76.0,243.0,92.0,242.1,242.1,243.0,1.0,183.719,127.68,20.0,277458.12439076364,2400.0
2023-11-27 14:22:31.571000+00:00,42.7,43.0,90.0,59.0,90.0,4320.0,2880.0,255.0,76.0,243.0,88.0,242.9,242.9,243.0,1.0,151.762,148.727,8.0,252095.14223964053,2100.0
2023-10-11 12:17:56.191000+00:00,45.4,35.0,60.0,29.0,60.0,4260.0,4440.0,255.0,255.0,210.0,98.0,210.5,210.5,210.0,1.0,125.732,112.212,41.4,95633.59958988165,720.0
2023-11-29 09:44:13.033000+00:00,38.0,45.8,90.0,127.0,89.4,4380.0,0.0,255.0,0.0,243.0,44.0,242.6,242.6,243.0,1.0,186.885,137.941,0.4,268242.83937961934,3600.0
2023-11-29 10:39:05.956000+00:00,42.7,43.3,90.0,81.0,90.0,4380.0,2880.0,255.0,76.0,243.0,88.0,242.9,242.9,243.0,1.0,176.8,65.558,4.6,271112.3827898557,2400.0
2023-10-02 12:53:07.811000+00:00,44.9,36.2,60.0,39.0,60.0,4260.0,4380.0,255.0,255.0,210.0,107.0,210.2,210.2,210.0,1.0,133.147,97.712,25.1,74784.20899003553,12000.0
2023-10-18 11:34:43.999000+00:00,43.1,33.3,60.0,22.0,60.1,4260.0,4500.0,255.0,255.0,210.0,106.0,210.0,210.0,210.0,1.0,139.861,104.854,42.65,124150.9632498696,1405.0
2024-01-17 15:14:46.407000+00:00,43.9,38.5,60.0,30.0,59.9,4440.0,4200.0,255.0,255.0,215.0,102.0,215.7,215.7,215.0,1.0,139.604,119.279,8.0,35243.08946998755,3600.0
2023-03-29 11:52:49.880000+00:00,28.4,34.5,60.0,0.0,60.6,4260.0,0.0,255.0,0.0,215.0,26.0,215.3,215.3,215.0,1.0,126.205,116.717,0.2,9411.662429998674,1200.0
2023-03-29 13:26:16.508000+00:00,39.4,32.3,60.0,67.0,59.8,4260.0,4500.0,255.0,255.0,215.0,108.0,214.9,214.9,215.0,1.0,112.72,109.57,16.4,14027.6037499967,2100.0
2023-11-29 12:45:55.736000+00:00,43.2,46.5,90.0,42.0,90.1,4380.0,3060.0,255.0,76.0,243.0,89.0,242.5,242.5,243.0,1.0,166.538,127.208,17.0,276238.7468006143,2400.0
2023-10-02 13:27:30.811000+00:00,45.2,35.1,60.0,15.0,60.0,4320.0,4380.0,255.0,255.0,210.0,103.0,210.5,210.5,210.0,1.0,133.129,97.603,27.95,76322.47019003838,2100.0
2023-10-02 13:26:29.782000+00:00,45.1,35.5,60.0,6.0,60.1,4320.0,3960.0,255.0,255.0,210.0,109.0,209.9,209.9,210.0,1.0,178.249,103.348,27.8,76258.72544003853,12000.0
2023-11-29 11:26:46.180000+00:00,42.9,45.5,90.0,68.0,90.0,4380.0,3120.0,255.0,76.0,243.0,79.0,243.3,243.3,243.0,1.0,172.885,132.554,9.2,273043.71846013103,2100.0
2024-01-15 14:09:44.024000+00:00,40.6,29.3,60.0,29.0,60.0,4140.0,4800.0,255.0,255.0,215.0,115.0,215.1,215.1,215.0,1.0,118.931,89.83,5.6,24014.70054999435,8640.0
2023-10-11 11:37:17.558000+00:00,45.9,35.2,60.0,61.0,59.8,4320.0,4620.0,255.0,255.0,210.0,115.0,209.4,209.4,210.0,1.0,111.903,109.127,26.3,94517.91199986688,5128.0
2023-10-12 13:25:15.046000+00:00,47.2,38.8,90.0,41.0,90.1,4320.0,3660.0,255.0,124.0,243.0,100.0,243.1,243.1,243.0,1.0,97.134,64.851,62.75,113134.3838598303,3148.0
2023-10-02 11:32:51.515000+00:00,45.1,37.2,60.0,45.0,59.9,4380.0,4500.0,255.0,255.0,210.0,110.0,210.0,210.0,210.0,1.0,89.953,137.573,15.8,70895.26883003493,8640.0
2023-11-29 10:51:01.319000+00:00,42.7,45.0,90.0,59.0,90.1,4380.0,2880.0,255.0,76.0,243.0,76.0,243.4,243.4,243.0,1.0,123.405,69.327,5.8,271594.512069938,2400.0
2023-11-22 11:14:04.141000+00:00,41.2,37.8,90.0,47.0,90.0,4320.0,2760.0,255.0,76.0,243.0,102.0,243.0,243.0,243.0,1.0,113.294,167.615,9.6,203483.51594978987,5895.546
2023-11-28 11:56:24.505000+00:00,42.9,42.4,90.0,80.0,90.0,4380.0,2940.0,255.0,76.0,243.0,80.0,243.3,243.3,243.0,1.0,97.891,89.528,8.0,264345.2534596053,2100.0
2023-10-18 10:45:37.408000+00:00,42.8,32.8,60.0,61.0,59.9,4260.0,4260.0,255.0,255.0,210.0,115.0,209.6,209.6,210.0,1.0,148.083,88.616,27.2,122647.0942098522,12000.0
2023-10-11 10:55:26.322000+00:00,45.4,35.9,60.0,54.0,59.9,4320.0,4620.0,255.0,255.0,210.0,103.0,210.3,210.3,210.0,1.0,135.454,109.486,12.2,93468.70618985283,1500.0
2023-10-09 12:51:42.400000+00:00,35.1,29.7,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,33.7,33.7,0.0,0.0,0.0,200.0,32.45,85552.7734498615,3000.0
2023-09-28 10:52:06.400000+00:00,34.2,28.9,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,31.9,31.9,0.0,0.0,0.0,200.0,48.8,59691.292540019545,3000.0
2023-11-15 09:49:38.324000+00:00,41.2,32.9,60.0,36.0,59.9,4260.0,4500.0,255.0,255.0,210.0,127.0,208.9,208.9,210.0,1.0,66.918,97.025,2.45,161817.93258975958,8640.0
2023-10-11 10:30:06.147000+00:00,41.4,36.4,60.0,59.0,59.9,4260.0,3960.0,255.0,255.0,210.0,114.0,210.3,210.3,210.0,1.0,127.664,87.528,1.4,92428.48188984743,2100.0
2023-11-06 12:28:35.400000+00:00,34.6,29.1,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,37.3,37.3,0.0,0.0,0.0,200.0,47.0,134023.63442990233,3000.0
2023-03-28 10:39:33.370000+00:00,39.5,33.2,60.0,0.0,60.6,4260.0,4680.0,255.0,255.0,215.0,100.0,215.3,215.3,215.0,1.0,114.913,100.349,15.2,3001.247520000231,1500.0
2023-11-29 10:46:27.906000+00:00,42.8,43.8,90.0,75.0,90.0,4440.0,3000.0,255.0,76.0,243.0,86.0,243.0,243.0,243.0,1.0,143.89,142.069,5.2,271409.7202299085,2400.0
2023-03-28 09:04:59.501000+00:00,37.8,33.8,60.0,66.0,60.0,4320.0,4500.0,255.0,255.0,215.0,118.0,214.9,214.9,215.0,1.0,138.917,91.253,3.2,736.796970000005,2700.0
2023-10-18 09:43:28.174000+00:00,42.2,32.5,60.0,54.0,60.0,4200.0,4800.0,255.0,255.0,210.0,112.0,209.8,209.8,210.0,1.0,166.814,53.513,14.15,119786.08176983688,12000.0
2023-10-18 11:25:43.447000+00:00,42.5,31.8,60.0,61.0,59.8,4320.0,4440.0,255.0,255.0,210.0,105.0,210.2,210.2,210.0,1.0,143.477,115.929,38.4,123943.5101898665,1560.0
2023-11-29 11:45:13.828000+00:00,42.8,46.9,90.0,70.0,90.0,4380.0,2880.0,255.0,76.0,243.0,84.0,242.7,242.7,243.0,1.0,155.165,89.02,11.2,273793.4582102155,2100.0
2023-11-14 12:02:17.741000+00:00,42.5,35.6,60.0,59.0,59.9,4320.0,4500.0,255.0,255.0,210.0,101.0,210.3,210.3,210.0,1.0,140.198,121.646,12.95,147555.01174986258,12000.0
2023-10-02 12:11:36.177000+00:00,44.9,36.6,60.0,13.0,60.2,4260.0,4560.0,255.0,255.0,210.0,104.0,210.5,210.5,210.0,1.0,96.762,137.691,20.6,72768.43345003229,2100.0
2023-11-27 13:47:37.800000+00:00,42.6,42.8,90.0,35.0,90.1,4380.0,2880.0,255.0,76.0,243.0,82.0,243.1,243.1,243.0,1.0,176.485,51.898,6.4,250469.3381296565,2100.0
2024-01-17 13:03:55.742000+00:00,36.2,30.4,60.0,0.0,60.0,4320.0,0.0,255.0,0.0,215.0,32.0,217.3,217.7,215.0,0.0,0.0,200.0,80.0,30010.598779988628,3000.0
2023-11-14 10:22:12.546000+00:00,41.4,33.7,60.0,66.0,59.9,4320.0,4680.0,255.0,255.0,210.0,121.0,209.5,209.5,210.0,1.0,151.672,100.908,3.35,143440.2274798932,1500.0
2023-11-27 11:23:03.278000+00:00,42.7,43.9,90.0,51.0,90.1,4320.0,2760.0,255.0,76.0,243.0,96.0,242.5,242.5,243.0,1.0,128.41,57.395,2.4,244288.0297797351,2100.0
2023-10-11 08:33:23.044000+00:00,42.7,34.9,60.0,37.0,60.0,4320.0,4380.0,255.0,255.0,210.0,116.0,209.8,209.8,210.0,1.0,117.843,108.522,4.1,86654.66842985745,10614.0
2023-12-07 10:20:05.200000+00:00,41.2,42.2,90.0,46.0,90.1,4380.0,2880.0,255.0,76.0,243.0,83.0,243.0,243.0,243.0,1.0,117.932,161.218,3.4,287043.9498608656,1500.0
2023-11-29 10:49:55.048000+00:00,42.8,44.2,90.0,68.0,90.0,4380.0,2820.0,255.0,76.0,243.0,91.0,242.6,242.6,243.0,1.0,119.934,85.473,5.6,271548.6825699278,2400.0
2023-11-14 13:14:20.827000+00:00,41.8,35.2,60.0,14.0,60.1,4320.0,4320.0,255.0,255.0,210.0,112.0,209.7,209.7,210.0,1.0,81.419,89.906,30.2,150659.99224983278,2100.0
2023-11-15 11:01:14.200000+00:00,41.7,35.2,60.0,39.0,60.0,4320.0,4500.0,255.0,255.0,210.0,108.0,210.6,210.6,210.0,1.0,64.09,65.823,7.55,165023.76990971697,2100.0
2024-01-18 09:59:54.451000+00:00,42.5,36.6,60.0,11.0,60.1,4380.0,4320.0,255.0,255.0,215.0,107.0,215.1,215.1,215.0,1.0,145.189,102.989,26.8,37918.83417999173,8640.0
2023-09-28 08:58:28.211000+00:00,43.6,34.1,60.0,36.0,60.0,0.0,0.0,0.0,255.0,210.0,101.0,211.1,211.1,210.0,1.0,135.536,101.104,3.2,55373.66094001514,8640.0
2023-09-28 08:24:44.584000+00:00,41.0,34.2,60.0,41.0,59.9,0.0,0.0,0.0,255.0,210.0,116.0,210.2,210.2,210.0,1.0,108.668,83.715,0.9,54127.97681001084,2400.0
2024-01-17 14:44:57.980000+00:00,43.7,37.8,60.0,48.0,59.8,4380.0,4200.0,255.0,255.0,215.0,111.0,215.2,215.2,215.0,1.0,119.925,111.179,3.6,33970.92610998761,1500.0
2023-03-28 09:37:58.781000+00:00,39.2,33.6,60.0,0.0,60.4,4260.0,4560.0,255.0,255.0,215.0,111.0,214.9,214.9,215.0,1.0,126.083,95.138,7.7,1402.3004599998894,4800.0
2023-10-09 11:24:17.752000+00:00,43.0,35.5,60.0,49.0,59.9,4320.0,4560.0,255.0,255.0,210.0,118.0,210.1,210.1,210.0,1.0,120.514,104.872,0.65,82079.08462993323,2100.0
2023-11-27 13:07:52.345000+00:00,42.7,42.8,90.0,104.0,89.7,4380.0,2760.0,255.0,76.0,243.0,83.0,243.5,243.5,243.0,1.0,124.432,131.207,5.2,248795.85326968,1500.0
2023-11-27 15:21:20.682000+00:00,31.4,25.2,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,30.9,30.9,0.0,0.0,0.0,200.0,43.0,254343.9118996249,3000.0
2023-11-06 10:31:46.728000+00:00,42.2,33.5,60.0,6.0,60.1,4260.0,4440.0,255.0,255.0,215.0,112.0,215.5,215.5,215.0,1.0,205.125,75.03,3.3,127288.84823990206,3000.0
2023-10-18 11:11:53.252000+00:00,43.3,32.0,60.0,48.0,59.9,4260.0,4260.0,255.0,255.0,210.0,106.0,210.0,210.0,210.0,1.0,126.198,93.889,32.6,123544.72445986237,4503.0
2023-12-07 10:22:20.472000+00:00,41.7,45.2,90.0,68.0,90.1,4320.0,2880.0,255.0,76.0,243.0,99.0,242.5,242.5,243.0,1.0,129.188,80.403,3.6,287118.0479908677,10800.0
2023-03-29 12:16:39.053000+00:00,38.4,31.8,60.0,62.0,59.9,4200.0,4620.0,255.0,255.0,215.0,113.0,215.4,215.4,215.0,1.0,97.4,89.093,4.8,10708.97731999839,2100.0
2023-10-11 12:30:25.430000+00:00,45.5,34.9,60.0,22.0,60.1,4260.0,4500.0,255.0,255.0,210.0,101.0,210.6,210.6,210.0,1.0,124.92,113.06,46.7,95967.56645988568,8640.0
2023-03-29 12:37:06.200000+00:00,38.9,32.8,60.0,35.0,60.1,4260.0,4620.0,255.0,255.0,215.0,127.0,213.6,213.6,215.0,1.0,146.022,118.684,11.2,12172.300519998174,3600.0
2023-11-28 08:42:17.036000+00:00,42.6,43.1,90.0,76.0,90.0,4320.0,2940.0,255.0,76.0,243.0,94.0,242.7,242.7,243.0,1.0,122.133,11.142,1.6,257794.52232959896,8640.0
2023-11-28 08:37:45.572000+00:00,42.5,42.9,90.0,72.0,90.0,4320.0,3000.0,255.0,76.0,243.0,96.0,242.5,242.5,243.0,1.0,59.663,199.083,1.6,257566.73843960217,2100.0
2023-11-14 12:06:01.128000+00:00,42.2,35.9,60.0,20.0,60.1,4260.0,4320.0,255.0,255.0,210.0,117.0,209.2,209.2,210.0,1.0,140.155,121.925,13.55,147692.0881598611,12000.0
2023-10-18 08:45:25.800000+00:00,41.8,32.8,60.0,61.0,59.9,4260.0,4020.0,255.0,255.0,210.0,118.0,209.4,209.4,210.0,1.0,147.707,74.032,5.9,117390.88304981856,2100.0
2023-11-27 14:37:51.185000+00:00,42.6,43.5,90.0,49.0,90.1,4380.0,2880.0,255.0,76.0,243.0,79.0,243.3,243.3,243.0,1.0,178.569,107.502,10.2,253067.67803963425,2100.0
2023-11-14 13:38:12.442000+00:00,41.4,34.3,60.0,18.0,60.0,4260.0,4680.0,255.0,255.0,210.0,98.0,210.7,210.7,210.0,1.0,86.656,128.889,33.5,151622.56077982747,720.0
2023-11-22 15:27:16.600000+00:00,40.9,34.6,90.0,43.0,90.0,4260.0,2880.0,255.0,76.0,243.0,94.0,243.4,243.4,243.0,1.0,124.698,132.234,71.6,232937.10667977444,5854.901
2023-10-11 09:37:11.851000+00:00,44.7,36.1,60.0,30.0,60.0,4320.0,4200.0,255.0,255.0,210.0,104.0,210.4,210.4,210.0,1.0,155.045,97.459,24.05,90577.05501984128,8903.0
2023-03-29 13:21:01.263000+00:00,39.4,34.2,60.0,39.0,60.0,4200.0,4440.0,255.0,255.0,215.0,124.0,214.1,214.1,215.0,1.0,153.377,106.925,15.6,13935.45466999691,2100.0
2023-11-06 11:15:14.008000+00:00,42.7,34.7,60.0,65.0,59.8,4200.0,3780.0,255.0,255.0,215.0,114.0,215.4,215.4,215.0,1.0,168.438,133.475,8.6,129876.02836990503,2100.0
2024-01-17 09:02:35.677000+00:00,41.6,36.2,60.0,35.0,60.0,4320.0,4500.0,255.0,255.0,215.0,95.0,215.8,215.8,215.0,1.0,125.566,105.215,16.0,29138.30815998957,1918.0
2023-11-22 12:51:37.529000+00:00,40.8,37.8,90.0,48.0,90.0,4260.0,3060.0,255.0,76.0,243.0,77.0,244.2,244.2,243.0,1.0,95.78,100.453,37.8,214770.4427097872,2100.0
2023-11-29 12:08:39.736000+00:00,42.9,46.6,90.0,83.0,89.9,4380.0,2820.0,255.0,76.0,243.0,77.0,243.1,243.1,243.0,1.0,115.473,82.264,13.4,274740.4485703217,2400.0
2024-01-15 11:43:28.574000+00:00,30.2,28.9,60.0,33.0,60.3,4200.0,0.0,255.0,0.0,215.0,34.0,214.9,214.9,215.0,1.0,129.811,168.103,0.2,14415.18593999601,8640.0
2023-11-06 12:44:59.513000+00:00,40.4,39.0,60.0,35.0,59.9,4260.0,3180.0,255.0,84.0,215.0,85.0,215.0,215.0,215.0,1.0,61.258,120.865,0.7,134399.31820989633,10800.0
2023-11-27 13:26:48.661000+00:00,42.5,42.7,90.0,40.0,90.1,4320.0,2940.0,255.0,76.0,243.0,97.0,242.5,242.5,243.0,1.0,163.013,140.82,5.8,249582.0801396684,2100.0
2023-11-15 12:47:51.200000+00:00,42.2,36.0,60.0,18.0,60.1,4260.0,4560.0,255.0,255.0,210.0,119.0,209.2,209.2,210.0,1.0,147.385,61.469,20.0,169000.16551965385,2100.0
2023-10-02 09:51:40.841000+00:00,44.3,35.9,60.0,23.0,60.1,4260.0,4620.0,255.0,255.0,210.0,109.0,210.3,210.3,210.0,1.0,165.347,111.873,3.65,65461.75948003059,12000.0
2024-01-15 11:45:11.646000+00:00,30.9,31.8,60.0,16.0,60.1,4260.0,0.0,255.0,0.0,215.0,35.0,214.8,214.8,215.0,1.0,125.0,70.216,0.2,14473.630049995949,1200.0
2023-11-14 11:27:00.106000+00:00,42.7,34.9,60.0,10.0,60.2,4320.0,4620.0,255.0,255.0,210.0,127.0,208.4,208.4,210.0,1.0,133.354,95.101,8.75,146323.62105988458,12000.0
2023-11-29 12:18:09.563000+00:00,43.0,47.3,90.0,52.0,90.1,4380.0,2820.0,255.0,76.0,243.0,76.0,243.9,243.9,243.0,1.0,128.328,54.703,14.4,275128.10938039253,2100.0
2023-10-02 11:26:48.040000+00:00,44.7,37.1,60.0,38.0,60.0,4320.0,4560.0,255.0,255.0,210.0,110.0,210.1,210.1,210.0,1.0,141.598,83.267,14.9,70573.2159500348,12000.0
2023-10-12 12:48:12.010000+00:00,48.0,40.1,90.0,79.0,89.9,4380.0,3660.0,255.0,124.0,243.0,95.0,243.5,243.5,243.0,1.0,105.448,30.709,46.7,111831.71871984076,2100.0
2023-10-02 11:59:47.257000+00:00,45.1,36.8,60.0,35.0,59.9,4380.0,4440.0,255.0,255.0,210.0,121.0,209.0,209.0,210.0,1.0,151.465,145.255,19.55,72237.0403700334,12000.0
2023-11-29 13:25:27.600000+00:00,34.2,29.0,0.0,0.0,49.0,4260.0,0.0,255.0,0.0,0.0,0.0,67.0,67.0,0.0,0.0,0.0,200.0,50.0,277469.84991077014,3000.0
2023-10-11 08:16:51.094000+00:00,36.3,35.0,60.0,2.0,60.1,4380.0,4740.0,255.0,255.0,210.0,123.0,209.4,209.4,210.0,1.0,124.923,114.28,0.65,85814.75328986092,12000.0
2023-11-20 13:41:17.475000+00:00,44.0,43.1,90.0,50.0,90.1,4320.0,2880.0,255.0,76.0,243.0,89.0,242.6,242.6,243.0,1.0,81.887,159.627,12.8,177934.02519970707,10800.0
2023-12-04 14:59:33.400000+00:00,36.6,36.2,0.0,0.0,72.3,4260.0,0.0,255.0,0.0,0.0,0.0,148.7,148.7,0.0,0.0,0.0,200.0,34.2,283856.4161707993,3000.0
2023-03-30 10:58:55.842000+00:00,39.9,33.6,60.0,39.0,60.0,4260.0,4380.0,255.0,255.0,225.0,107.0,225.9,225.9,225.0,1.0,94.497,92.419,13.2,7389.438830000318,10800.0
2023-11-29 10:40:44.878000+00:00,42.8,43.7,90.0,78.0,89.9,4380.0,2880.0,255.0,76.0,243.0,75.0,243.9,243.9,243.0,1.0,173.331,96.004,4.8,271183.51710987085,2400.0
2023-12-04 14:38:26.323000+00:00,39.2,42.2,90.0,86.0,90.1,4380.0,2880.0,255.0,76.0,243.0,91.0,243.0,243.0,243.0,1.0,118.465,83.938,1.2,282801.1442507902,5895.126
2023-11-27 13:40:30.332000+00:00,42.5,42.6,90.0,40.0,90.1,4320.0,2940.0,255.0,76.0,243.0,98.0,242.3,242.3,243.0,1.0,184.116,60.711,6.2,250163.9826096609,8640.0
2024-01-18 11:17:27.428000+00:00,42.7,35.6,60.0,45.0,59.9,4380.0,4140.0,255.0,255.0,190.0,99.0,189.7,189.7,190.0,1.0,128.343,100.854,76.2,41277.7698599971,3000.0
2023-10-11 12:20:50.909000+00:00,45.4,34.8,60.0,48.0,60.0,4260.0,4500.0,255.0,255.0,210.0,112.0,209.7,209.7,210.0,1.0,125.385,95.456,42.35,95705.9972498826,1080.0
2023-10-11 11:09:15.480000+00:00,45.6,36.4,60.0,20.0,60.1,4320.0,4440.0,255.0,255.0,210.0,107.0,209.8,209.8,210.0,1.0,110.632,109.781,18.35,93797.00462985752,1500.0
2023-11-27 09:40:06.831000+00:00,40.9,46.2,90.0,46.0,90.0,4380.0,0.0,255.0,0.0,243.0,41.0,243.1,243.1,243.0,1.0,157.615,28.451,0.6,237627.84964977056,2100.0
2024-01-17 14:30:43.508000+00:00,42.5,36.9,60.0,4.0,60.2,4440.0,4440.0,255.0,255.0,215.0,117.0,214.9,214.9,215.0,1.0,89.956,80.978,1.6,33362.77866998762,2100.0
2023-11-28 11:59:10.104000+00:00,42.9,42.0,90.0,49.0,90.1,4380.0,3000.0,255.0,76.0,243.0,88.0,242.7,242.7,243.0,1.0,122.759,169.094,8.6,264494.620169607,2100.0
2023-11-29 10:52:54.439000+00:00,42.7,45.0,90.0,85.0,89.9,4380.0,3000.0,255.0,76.0,243.0,74.0,243.9,243.9,243.0,1.0,136.113,94.887,6.0,271674.6347699515,2400.0
2023-11-14 10:16:47.991000+00:00,40.8,33.6,60.0,53.0,59.9,4260.0,4560.0,255.0,255.0,210.0,121.0,209.5,209.5,210.0,1.0,115.679,113.176,3.0,143279.15794988754,2400.0
2023-10-11 08:53:46.809000+00:00,44.1,36.2,60.0,53.0,59.9,4260.0,4260.0,255.0,255.0,210.0,102.0,210.6,210.6,210.0,1.0,93.662,105.0,11.0,87983.06438984851,9252.0
2023-11-15 11:05:53.963000+00:00,41.6,35.5,60.0,43.0,59.9,4260.0,4500.0,255.0,255.0,210.0,116.0,209.8,209.8,210.0,1.0,128.221,60.949,8.0,165200.28007971347,8640.0
2023-03-30 10:26:07.485000+00:00,39.5,33.8,60.0,10.0,60.1,4260.0,4680.0,255.0,255.0,225.0,115.0,225.3,225.3,225.0,1.0,151.111,113.84,8.2,5294.191850000318,10092.0
2023-10-18 09:06:03.800000+00:00,42.0,32.9,60.0,73.0,59.7,4260.0,4620.0,255.0,255.0,210.0,103.0,210.3,210.3,210.0,1.0,170.088,51.63,8.25,118113.4764398244,720.0
2024-01-18 10:14:59.800000+00:00,42.6,36.8,60.0,43.0,59.9,4320.0,4200.0,255.0,255.0,210.0,100.0,210.5,210.5,210.0,1.0,139.972,105.132,36.4,38584.33612999283,900.0
2023-11-27 11:00:33.971000+00:00,42.5,41.3,90.0,70.0,90.0,4320.0,2940.0,255.0,76.0,243.0,84.0,243.4,243.4,243.0,1.0,113.022,139.818,2.0,243243.3820697464,1500.0
2023-09-28 09:47:36.666000+00:00,44.2,36.0,60.0,38.0,60.0,0.0,0.0,0.0,255.0,210.0,127.0,208.3,208.3,210.0,1.0,129.955,100.829,10.85,57807.31401001784,12000.0
2024-01-17 13:01:39.266000+00:00,32.9,27.5,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,28.9,28.9,0.0,0.0,0.0,200.0,80.0,30010.598779988628,3000.0
2023-11-27 13:15:29.528000+00:00,42.7,43.2,90.0,80.0,89.9,4260.0,2820.0,255.0,76.0,243.0,85.0,243.1,243.1,243.0,1.0,43.466,140.842,5.4,249107.85900967463,2100.0
2023-11-28 12:57:42.801000+00:00,41.7,42.6,90.0,74.0,90.1,4440.0,3120.0,255.0,81.0,243.0,100.0,242.6,242.6,243.0,1.0,158.239,94.012,4.4,266300.12632962875,2100.0
2023-03-29 13:25:28.120000+00:00,39.4,32.7,60.0,43.0,60.0,4260.0,4500.0,255.0,255.0,215.0,110.0,214.7,214.7,215.0,1.0,143.697,119.977,16.2,14015.961759996717,3600.0
2023-11-14 10:57:09.609000+00:00,42.6,34.1,60.0,52.0,59.9,4320.0,4500.0,255.0,255.0,210.0,115.0,209.0,209.0,210.0,1.0,85.445,115.424,5.9,145074.75482988986,2100.0
2023-11-29 09:56:47.800000+00:00,40.7,46.1,90.0,90.0,89.9,4320.0,0.0,255.0,38.0,243.0,65.0,243.3,243.3,243.0,1.0,170.449,128.131,0.8,269220.691559633,5882.353
2023-10-02 12:35:39.600000+00:00,44.9,36.2,60.0,34.0,60.0,4320.0,4680.0,255.0,255.0,210.0,104.0,210.4,210.4,210.0,1.0,169.245,79.255,23.0,73915.01270003423,12000.0
2023-11-20 12:11:30.761000+00:00,35.6,43.9,85.0,64.0,85.0,4320.0,0.0,255.0,0.0,250.0,40.0,249.9,249.9,250.0,1.0,197.24,97.949,0.2,171665.3259796385,1200.0
2023-11-28 11:45:46.408000+00:00,43.1,44.4,90.0,98.0,89.9,4440.0,3000.0,255.0,76.0,243.0,90.0,242.7,242.7,243.0,1.0,93.279,77.728,7.0,263846.9326195941,10800.0
2023-11-28 08:24:41.848000+00:00,42.2,42.0,90.0,55.0,90.2,4320.0,2820.0,255.0,76.0,243.0,84.0,243.4,243.4,243.0,1.0,122.872,186.302,1.2,256946.53256960856,5770.451
2023-11-27 14:54:11.437000+00:00,43.0,44.3,90.0,74.0,90.0,4380.0,2880.0,255.0,76.0,243.0,91.0,242.6,242.6,243.0,1.0,209.627,158.1,12.6,254103.57346962712,2100.0
2023-11-22 14:37:52.008000+00:00,40.7,36.5,90.0,62.0,89.9,4260.0,2820.0,255.0,76.0,243.0,103.0,242.5,242.5,243.0,1.0,88.767,82.292,64.8,228091.4911397707,8640.0
2023-03-28 10:47:16.101000+00:00,39.0,32.4,60.0,25.0,60.2,4320.0,4620.0,255.0,255.0,215.0,103.0,215.1,215.1,215.0,1.0,120.457,96.133,17.9,3089.0820300003184,1144.0
2023-09-28 10:59:37.878000+00:00,38.3,41.0,60.0,0.0,60.9,4380.0,0.0,255.0,0.0,219.0,25.0,219.4,219.4,219.0,1.0,115.869,142.796,0.2,59790.76551002221,10800.0
2024-01-18 09:18:38.504000+00:00,36.7,35.3,60.0,64.0,59.9,4380.0,4440.0,255.0,255.0,215.0,119.0,214.9,214.9,215.0,1.0,110.678,115.799,1.2,36121.40291998856,3600.0
2023-09-28 11:00:35.367000+00:00,39.0,39.8,60.0,20.0,59.8,4380.0,3120.0,255.0,84.0,210.0,90.0,206.6,206.6,210.0,1.0,144.525,106.652,0.35,59815.37465002179,12000.0
2023-03-29 12:02:35.310000+00:00,35.6,31.8,60.0,29.0,60.1,4260.0,4500.0,255.0,255.0,215.0,118.0,214.8,214.8,215.0,1.0,140.614,118.548,1.8,10026.082429998572,9820.0
2023-10-02 09:22:56.024000+00:00,42.1,34.8,60.0,47.0,60.0,4260.0,4380.0,255.0,255.0,210.0,117.0,210.1,210.1,210.0,1.0,160.085,110.903,0.95,64000.52075002729,12000.0
